,node_index
MONDO_0008734,5733
MONDO_0011459,5734
MONDO_0032924,5735
MONDO_0044903,5736
HP_0000059,5737
HP_0003074,5738
HP_0011342,5739
HP_0040216,5740
MONDO_0013251,5741
MONDO_0019455,5742
MONDO_0030031,5743
MONDO_0032898,5744
MONDO_0060593,5745
HP_0001601,5746
HP_0002043,5747
HP_0003789,5748
HP_0011904,5749
HP_0100607,5750
MONDO_0001578,5751
MONDO_0003223,5752
MONDO_0004582,5753
MONDO_0008278,5754
MONDO_0010127,5755
MONDO_0010986,5756
MONDO_0022965,5757
MONDO_0033555,5758
MONDO_0043237,5759
MONDO_0044738,5760
EFO_0000767,5761
HP_0002508,5762
HP_0002905,5763
HP_0009800,5764
HP_0012594,5765
MONDO_0014704,5766
MONDO_0014805,5767
MONDO_0015014,5768
MONDO_0017992,5769
MONDO_0019202,5770
EFO_0002608,5771
EFO_0002687,5772
HP_0001561,5773
HP_0011220,5774
HP_0011950,5775
MONDO_0014518,5776
MONDO_0014548,5777
MONDO_0014807,5778
MONDO_0021301,5779
MONDO_0021739,5780
MONDO_0030042,5781
MONDO_0032890,5782
MONDO_0033544,5783
MONDO_0054842,5784
MONDO_0100176,5785
EFO_0000196,5786
HP_0000426,5787
HP_0000512,5788
HP_0005184,5789
HP_0011106,5790
HP_0031844,5791
MONDO_0009206,5792
MONDO_0009273,5793
MONDO_0011242,5794
MONDO_0014629,5795
MONDO_0014732,5796
MONDO_0017212,5797
MONDO_0020647,5798
MONDO_0030089,5799
MONDO_0044324,5800
EFO_0000765,5801
EFO_0002511,5802
HP_0000465,5803
HP_0001388,5804
HP_0002943,5805
MONDO_0000892,5806
MONDO_0003561,5807
MONDO_0008760,5808
MONDO_0011213,5809
MONDO_0013279,5810
MONDO_0033557,5811
MONDO_0044877,5812
EFO_0000223,5813
EFO_0002498,5814
EFO_0003149,5815
HP_0031860,5816
MONDO_0004586,5817
MONDO_0012944,5818
MONDO_0014527,5819
MONDO_0033561,5820
MONDO_0060507,5821
EFO_0003822,5822
HP_0000225,5823
HP_0002590,5824
HP_0003199,5825
HP_0003306,5826
HP_0005613,5827
HP_0007010,5828
MONDO_0004671,5829
MONDO_0014659,5830
MONDO_0014665,5831
MONDO_0020587,5832
MONDO_0060549,5833
HP_0000016,5834
HP_0000431,5835
HP_0009027,5836
HP_0009717,5837
HP_0010864,5838
HP_0012762,5839
MONDO_0001583,5840
MONDO_0008913,5841
MONDO_0010178,5842
MONDO_0030063,5843
MONDO_0060490,5844
HP_0000046,5845
HP_0002253,5846
HP_0003236,5847
HP_0007722,5848
HP_0011110,5849
HP_0012745,5850
MONDO_0020761,5851
MONDO_0021289,5852
MONDO_0030907,5853
MONDO_0033645,5854
MONDO_0049221,5855
MONDO_0060702,5856
EFO_0000397,5857
EFO_0001078,5858
HP_0001386,5859
HP_0009907,5860
HP_0012587,5861
HP_0030402,5862
MONDO_0007817,5863
MONDO_0008289,5864
MONDO_0014836,5865
MONDO_0014878,5866
MONDO_0024392,5867
HP_0000103,5868
MONDO_0002046,5869
MONDO_0002775,5870
MONDO_0007608,5871
MONDO_0012511,5872
MONDO_0033639,5873
EFO_0000555,5874
EFO_0002629,5875
HP_0000485,5876
HP_0000934,5877
HP_0002013,5878
HP_0006834,5879
HP_0011387,5880
MONDO_0012880,5881
MONDO_0030059,5882
MONDO_0030105,5883
MONDO_0032913,5884
MONDO_0032916,5885
EFO_0000666,5886
EFO_0000730,5887
HP_0009737,5888
HP_0010569,5889
HP_0011380,5890
MONDO_0003761,5891
MONDO_0004163,5892
MONDO_0004270,5893
MONDO_0012804,5894
MONDO_0013372,5895
MONDO_0014078,5896
MONDO_0014138,5897
MONDO_0014506,5898
MONDO_0030037,5899
MONDO_0032939,5900
MONDO_0054813,5901
MONDO_0060491,5902
MONDO_0060664,5903
EFO_0000211,5904
HP_0000470,5905
HP_0002944,5906
HP_0003124,5907
HP_0005692,5908
HP_0008316,5909
HP_0200148,5910
MONDO_0003468,5911
MONDO_0010916,5912
MONDO_0024290,5913
MONDO_0060642,5914
EFO_0000553,5915
HP_0000072,5916
HP_0011476,5917
HP_0011913,5918
MONDO_0002877,5919
MONDO_0007849,5920
MONDO_0008771,5921
MONDO_0013906,5922
MONDO_0014885,5923
MONDO_0019386,5924
MONDO_0060761,5925
EFO_0001066,5926
HP_0004798,5927
MONDO_0012112,5928
MONDO_0013276,5929
MONDO_0030918,5930
HP_0001260,5931
HP_0001407,5932
HP_0002180,5933
HP_0003445,5934
HP_0008209,5935
HP_0025425,5936
MONDO_0003181,5937
MONDO_0011163,5938
MONDO_0013389,5939
MONDO_0014349,5940
MONDO_0014572,5941
MONDO_0014632,5942
MONDO_0019452,5943
MONDO_0032888,5944
EFO_0002613,5945
HP_0002555,5946
HP_0010554,5947
MONDO_0007290,5948
MONDO_0010752,5949
MONDO_0014137,5950
MONDO_0020847,5951
MONDO_0022096,5952
MONDO_0032926,5953
EFO_0000678,5954
HP_0000399,5955
HP_0001583,5956
HP_0001611,5957
HP_0001761,5958
HP_0011142,5959
HP_0032408,5960
MONDO_0008593,5961
MONDO_0012876,5962
MONDO_0017346,5963
EFO_0001060,5964
HP_0001030,5965
HP_0001350,5966
HP_0002105,5967
HP_0002300,5968
HP_0040083,5969
MONDO_0011173,5970
MONDO_0013499,5971
MONDO_0014746,5972
MONDO_0019139,5973
MONDO_0044791,5974
MONDO_0060551,5975
MONDO_0100096,5976
EFO_0003766,5977
HP_0001773,5978
HP_0003521,5979
HP_0009926,5980
HP_0011840,5981
HP_0031192,5982
MONDO_0014536,5983
MONDO_0017599,5984
MONDO_0021765,5985
MONDO_0033649,5986
MONDO_0060578,5987
HP_0000263,5988
HP_0000732,5989
HP_0003805,5990
HP_0007552,5991
MONDO_0002812,5992
MONDO_0004651,5993
MONDO_0008679,5994
MONDO_0011484,5995
MONDO_0014842,5996
MONDO_0017264,5997
MONDO_0020404,5998
MONDO_0021812,5999
MONDO_0025484,6000
MONDO_0030025,6001
MONDO_0060640,6002
HP_0000974,6003
HP_0004839,6004
HP_0031295,6005
MONDO_0008869,6006
MONDO_0015023,6007
MONDO_0017349,6008
MONDO_0030134,6009
MONDO_0100058,6010
HP_0000276,6011
HP_0001662,6012
HP_0002069,6013
HP_0003154,6014
HP_0006000,6015
HP_0007777,6016
HP_0011343,6017
HP_0011611,6018
MONDO_0003446,6019
MONDO_0011193,6020
MONDO_0020634,6021
MONDO_0021115,6022
MONDO_0032610,6023
MONDO_0032925,6024
MONDO_0033006,6025
HP_0003614,6026
HP_0006159,6027
MONDO_0007812,6028
MONDO_0019472,6029
EFO_0000780,6030
EFO_0002429,6031
EFO_0002501,6032
HP_0000029,6033
HP_0000474,6034
HP_0003546,6035
HP_0005775,6036
HP_0010863,6037
HP_0012873,6038
HP_0030839,6039
MONDO_0000108,6040
MONDO_0009064,6041
MONDO_0012565,6042
MONDO_0019846,6043
MONDO_0060554,6044
MONDO_0060556,6045
HP_0000319,6046
HP_0005180,6047
HP_0008527,6048
HP_0009053,6049
MONDO_0002336,6050
MONDO_0002674,6051
MONDO_0013196,6052
MONDO_0013483,6053
MONDO_0013972,6054
MONDO_0019558,6055
MONDO_0033635,6056
MONDO_0054741,6057
MONDO_0054742,6058
HP_0000726,6059
HP_0000738,6060
HP_0001948,6061
HP_0001956,6062
HP_0012262,6063
MONDO_0003714,6064
MONDO_0007751,6065
MONDO_0020740,6066
MONDO_0033543,6067
MONDO_0056797,6068
EFO_0000778,6069
EFO_0003148,6070
HP_0002018,6071
HP_0002448,6072
MONDO_0004255,6073
MONDO_0011667,6074
MONDO_0030067,6075
MONDO_0054732,6076
HP_0000400,6077
HP_0000447,6078
HP_0000535,6079
HP_0007455,6080
HP_0100738,6081
HP_0200037,6082
HP_0200049,6083
MONDO_0002606,6084
MONDO_0013187,6085
MONDO_0013419,6086
MONDO_0033948,6087
MONDO_0060779,6088
HP_0000446,6089
HP_0001907,6090
HP_0011079,6091
HP_0100783,6092
MONDO_0001444,6093
MONDO_0013713,6094
MONDO_0014368,6095
MONDO_0021439,6096
MONDO_0032918,6097
HP_0000260,6098
HP_0002283,6099
HP_0002714,6100
HP_0010747,6101
HP_0011800,6102
MONDO_0003350,6103
MONDO_0003735,6104
MONDO_0012738,6105
MONDO_0013421,6106
MONDO_0013548,6107
MONDO_0018537,6108
MONDO_0032897,6109
MONDO_0032919,6110
MONDO_0043224,6111
MONDO_0100157,6112
HP_0006536,6113
HP_0006895,6114
HP_0100704,6115
MONDO_0000595,6116
MONDO_0004346,6117
MONDO_0009867,6118
MONDO_0016236,6119
MONDO_0018452,6120
MONDO_0027751,6121
MONDO_0033554,6122
HP_0000664,6123
HP_0000775,6124
HP_0001684,6125
HP_0006118,6126
HP_0006978,6127
HP_0011713,6128
MONDO_0001374,6129
MONDO_0011504,6130
MONDO_0021340,6131
MONDO_0054845,6132
HP_0001919,6133
HP_0002141,6134
HP_0002162,6135
HP_0002355,6136
HP_0100256,6137
MONDO_0012155,6138
MONDO_0012524,6139
MONDO_0019193,6140
MONDO_0023069,6141
MONDO_0033043,6142
MONDO_0060577,6143
EFO_0001382,6144
HP_0006986,6145
HP_0008504,6146
MONDO_0012737,6147
MONDO_0013083,6148
MONDO_0014791,6149
MONDO_0030912,6150
MONDO_0054559,6151
MONDO_0054748,6152
EFO_0003768,6153
HP_0000455,6154
HP_0001985,6155
HP_0002829,6156
HP_0002928,6157
HP_0007083,6158
MONDO_0001438,6159
MONDO_0024892,6160
MONDO_0032886,6161
MONDO_0041825,6162
EFO_0000699,6163
HP_0001338,6164
HP_0002267,6165
HP_0002419,6166
HP_0002510,6167
HP_0006699,6168
HP_0010511,6169
HP_0025517,6170
MONDO_0017387,6171
MONDO_0032893,6172
EFO_0000559,6173
HP_0002653,6174
HP_0005521,6175
HP_0008935,6176
HP_0010845,6177
HP_0012664,6178
MONDO_0004800,6179
MONDO_0033549,6180
MONDO_0033551,6181
MONDO_0044322,6182
HP_0000219,6183
HP_0000331,6184
HP_0002248,6185
MONDO_0003472,6186
MONDO_0014080,6187
MONDO_0016735,6188
MONDO_0024280,6189
MONDO_0037737,6190
EFO_0002423,6191
HP_0001830,6192
HP_0005241,6193
HP_0005609,6194
MONDO_0007788,6195
MONDO_0018627,6196
MONDO_0030058,6197
MONDO_0060457,6198
HP_0000989,6199
HP_0009722,6200
HP_0010783,6201
MONDO_0003049,6202
MONDO_0012657,6203
MONDO_0014450,6204
MONDO_0030036,6205
MONDO_0032485,6206
MONDO_0032781,6207
MONDO_0044318,6208
EFO_0002430,6209
HP_0000368,6210
HP_0000408,6211
HP_0000582,6212
HP_0002840,6213
HP_0030242,6214
MONDO_0007962,6215
HP_0001998,6216
HP_0004933,6217
MONDO_0012933,6218
MONDO_0060510,6219
HP_0002032,6220
HP_0003010,6221
HP_0005487,6222
HP_0011868,6223
HP_0011918,6224
MONDO_0003523,6225
MONDO_0004169,6226
MONDO_0018648,6227
MONDO_0021279,6228
MONDO_0033683,6229
HP_0000603,6230
HP_0001623,6231
HP_0031685,6232
MONDO_0001087,6233
MONDO_0001160,6234
MONDO_0001618,6235
MONDO_0003594,6236
MONDO_0004458,6237
MONDO_0010266,6238
MONDO_0011369,6239
MONDO_0018812,6240
MONDO_0030015,6241
MONDO_0030048,6242
MONDO_0060502,6243
MONDO_0100114,6244
MONDO_0100320,6245
HP_0002164,6246
HP_0006855,6247
HP_0007716,6248
HP_0008942,6249
HP_0009045,6250
MONDO_0014497,6251
MONDO_0030013,6252
MONDO_0033618,6253
MONDO_0044326,6254
EFO_0000660,6255
HP_0100595,6256
MONDO_0010075,6257
MONDO_0033570,6258
MONDO_0100039,6259
HP_0000737,6260
HP_0003270,6261
HP_0003530,6262
HP_0030211,6263
MONDO_0001658,6264
MONDO_0008887,6265
MONDO_0013477,6266
MONDO_0014386,6267
MONDO_0016730,6268
HP_0004420,6269
MONDO_0001558,6270
MONDO_0002450,6271
MONDO_0002839,6272
MONDO_0012088,6273
MONDO_0016446,6274
MONDO_0018575,6275
MONDO_0018837,6276
MONDO_0029133,6277
MONDO_0033650,6278
HP_0000194,6279
HP_0001634,6280
HP_0001653,6281
HP_0002980,6282
HP_0007305,6283
HP_0100523,6284
MONDO_0002618,6285
MONDO_0012322,6286
MONDO_0013920,6287
MONDO_0014206,6288
MONDO_0015446,6289
MONDO_0024546,6290
EFO_0003084,6291
HP_0000303,6292
HP_0000614,6293
HP_0001525,6294
HP_0003390,6295
HP_0005957,6296
MONDO_0000573,6297
MONDO_0000883,6298
MONDO_0004301,6299
MONDO_0010555,6300
MONDO_0010895,6301
MONDO_0012320,6302
MONDO_0013343,6303
MONDO_0022963,6304
MONDO_0040500,6305
EFO_0000495,6306
EFO_0002610,6307
EFO_0003015,6308
HP_0001541,6309
HP_0002079,6310
HP_0004209,6311
HP_0025534,6312
HP_0030096,6313
HP_0032565,6314
HP_0100534,6315
HP_0100582,6316
MONDO_0007776,6317
MONDO_0013566,6318
MONDO_0013860,6319
MONDO_0019439,6320
MONDO_0045056,6321
EFO_0003811,6322
HP_0000348,6323
HP_0008443,6324
MONDO_0001539,6325
MONDO_0014263,6326
MONDO_0014326,6327
MONDO_0014512,6328
MONDO_0032885,6329
MONDO_0033201,6330
MONDO_0045068,6331
EFO_0000225,6332
HP_0007437,6333
MONDO_0001784,6334
MONDO_0007903,6335
MONDO_0010427,6336
MONDO_0014820,6337
MONDO_0024414,6338
MONDO_0030020,6339
MONDO_0032935,6340
MONDO_0042233,6341
MONDO_0100130,6342
HP_0002381,6343
HP_0003458,6344
HP_0100014,6345
MONDO_0004705,6346
MONDO_0008135,6347
MONDO_0015009,6348
MONDO_0017292,6349
MONDO_0043765,6350
HP_0004326,6351
HP_0006515,6352
HP_0012207,6353
MONDO_0002423,6354
MONDO_0007564,6355
MONDO_0013062,6356
MONDO_0013775,6357
MONDO_0029131,6358
MONDO_0054591,6359
EFO_0000557,6360
HP_0001737,6361
HP_0002655,6362
HP_0006517,6363
HP_0007700,6364
HP_0010862,6365
MONDO_0007844,6366
MONDO_0032915,6367
HP_0011341,6368
MONDO_0004820,6369
MONDO_0014757,6370
MONDO_0016742,6371
MONDO_0033655,6372
MONDO_0044787,6373
EFO_0000206,6374
HP_0000713,6375
HP_0000774,6376
HP_0002104,6377
HP_0009088,6378
HP_0011712,6379
HP_0030766,6380
HP_0100033,6381
MONDO_0033532,6382
MONDO_0033545,6383
MONDO_0054636,6384
HP_0002075,6385
HP_0011094,6386
MONDO_0002083,6387
MONDO_0004725,6388
MONDO_0007750,6389
MONDO_0010796,6390
MONDO_0014274,6391
MONDO_0032896,6392
HP_0000269,6393
HP_0000938,6394
HP_0001482,6395
HP_0001869,6396
HP_0002705,6397
HP_0004474,6398
HP_0009762,6399
MONDO_0000468,6400
MONDO_0001750,6401
MONDO_0015073,6402
MONDO_0023868,6403
MONDO_0030071,6404
MONDO_0030073,6405
MONDO_0033014,6406
MONDO_0033560,6407
MONDO_0060624,6408
MONDO_0060650,6409
EFO_0000180,6410
EFO_0000737,6411
HP_0002916,6412
HP_0006695,6413
HP_0010438,6414
HP_0410049,6415
MONDO_0001163,6416
MONDO_0013532,6417
MONDO_0019487,6418
MONDO_0026768,6419
MONDO_0033374,6420
HP_0000445,6421
HP_0001106,6422
HP_0001269,6423
HP_0001959,6424
HP_0002028,6425
HP_0007750,6426
HP_0025328,6427
MONDO_0014795,6428
MONDO_0015523,6429
MONDO_0016593,6430
MONDO_0033482,6431
MONDO_0044724,6432
MONDO_0060763,6433
HP_0002094,6434
HP_0008110,6435
HP_0010517,6436
HP_0032141,6437
HP_0040223,6438
HP_0200023,6439
MONDO_0001730,6440
MONDO_0014645,6441
MONDO_0014839,6442
MONDO_0024275,6443
MONDO_0024464,6444
EFO_0003083,6445
HP_0000952,6446
HP_0001065,6447
HP_0001195,6448
HP_0001300,6449
HP_0002063,6450
HP_0012899,6451
HP_0100608,6452
MONDO_0000170,6453
MONDO_0009652,6454
MONDO_0011074,6455
MONDO_0013585,6456
MONDO_0014946,6457
MONDO_0032912,6458
MONDO_0060532,6459
HP_0000294,6460
HP_0000958,6461
HP_0001891,6462
HP_0003508,6463
HP_0006521,6464
HP_0012332,6465
MONDO_0003168,6466
MONDO_0009359,6467
MONDO_0013660,6468
MONDO_0016718,6469
MONDO_0029134,6470
MONDO_0029136,6471
HP_0001967,6472
HP_0002716,6473
HP_0008734,6474
HP_0008955,6475
HP_0030897,6476
MONDO_0002426,6477
MONDO_0002876,6478
MONDO_0003206,6479
MONDO_0013555,6480
MONDO_0016736,6481
MONDO_0019470,6482
MONDO_0019821,6483
MONDO_0021229,6484
HP_0001898,6485
HP_0002121,6486
HP_0005208,6487
MONDO_0008596,6488
MONDO_0014889,6489
MONDO_0016260,6490
MONDO_0022394,6491
MONDO_0030049,6492
MONDO_0030088,6493
MONDO_0044889,6494
HP_0000842,6495
HP_0001320,6496
HP_0002321,6497
HP_0002750,6498
HP_0003228,6499
HP_0004840,6500
MONDO_0008959,6501
MONDO_0018906,6502
MONDO_0030046,6503
MONDO_0033533,6504
MONDO_0033637,6505
MONDO_0044304,6506
MONDO_0044785,6507
EFO_0000779,6508
HP_0000280,6509
HP_0000376,6510
HP_0001840,6511
HP_0002039,6512
HP_0002068,6513
HP_0002344,6514
HP_0008970,6515
HP_0011848,6516
MONDO_0003473,6517
MONDO_0011182,6518
MONDO_0013810,6519
MONDO_0014175,6520
MONDO_0018683,6521
MONDO_0021633,6522
MONDO_0032884,6523
MONDO_0054782,6524
EFO_0001074,6525
EFO_0002622,6526
HP_0002352,6527
HP_0011659,6528
MONDO_0000923,6529
MONDO_0001841,6530
MONDO_0013497,6531
MONDO_0014428,6532
MONDO_0014888,6533
MONDO_0032904,6534
EFO_0000280,6535
HP_0001798,6536
HP_0008936,6537
HP_0011098,6538
MONDO_0001161,6539
MONDO_0004050,6540
MONDO_0019467,6541
MONDO_0100116,6542
EFO_0000694,6543
HP_0000111,6544
HP_0000820,6545
HP_0002007,6546
HP_0009944,6547
HP_0011090,6548
MONDO_0002630,6549
MONDO_0012988,6550
MONDO_0033562,6551
HP_0000786,6552
HP_0003196,6553
HP_0008513,6554
MONDO_0007572,6555
MONDO_0007747,6556
MONDO_0014863,6557
MONDO_0018786,6558
MONDO_0032937,6559
MONDO_0060527,6560
HP_0001132,6561
HP_0005469,6562
HP_0008158,6563
HP_0010314,6564
HP_0011107,6565
HP_0011311,6566
MONDO_0012104,6567
MONDO_0026730,6568
MONDO_0032942,6569
MONDO_0100069,6570
EFO_0000205,6571
HP_0001281,6572
HP_0008947,6573
HP_0011906,6574
HP_0012803,6575
MONDO_0001299,6576
MONDO_0003173,6577
MONDO_0014606,6578
MONDO_0020677,6579
MONDO_0060666,6580
HP_0001655,6581
HP_0004401,6582
HP_0006767,6583
MONDO_0010940,6584
MONDO_0011584,6585
MONDO_0030047,6586
MONDO_0100061,6587
EFO_0000404,6588
HP_0000712,6589
HP_0002002,6590
HP_0002465,6591
HP_0003738,6592
HP_0005616,6593
MONDO_0008570,6594
MONDO_0018533,6595
MONDO_0100220,6596
HP_0000490,6597
HP_0000964,6598
HP_0001744,6599
HP_0002208,6600
HP_0002378,6601
HP_0004887,6602
HP_0006915,6603
HP_0010857,6604
HP_0100281,6605
MONDO_0004951,6606
MONDO_0012363,6607
MONDO_0016996,6608
MONDO_0023757,6609
MONDO_0032681,6610
HP_0000160,6611
HP_0004758,6612
HP_0010992,6613
HP_0012520,6614
MONDO_0003035,6615
MONDO_0014013,6616
MONDO_0014914,6617
MONDO_0019611,6618
MONDO_0021142,6619
MONDO_0021474,6620
MONDO_0024649,6621
MONDO_0030028,6622
MONDO_0032906,6623
MONDO_0032907,6624
MONDO_0045023,6625
HP_0009063,6626
HP_0032153,6627
MONDO_0001197,6628
MONDO_0003519,6629
MONDO_0004435,6630
MONDO_0007289,6631
MONDO_0033534,6632
MONDO_0060759,6633
HP_0000283,6634
HP_0000402,6635
HP_0000573,6636
HP_0001128,6637
HP_0001302,6638
HP_0001685,6639
HP_0001788,6640
HP_0002384,6641
HP_0002779,6642
HP_0003049,6643
HP_0012219,6644
HP_0030052,6645
HP_0040269,6646
MONDO_0003265,6647
MONDO_0009440,6648
MONDO_0011383,6649
MONDO_0012662,6650
MONDO_0013131,6651
MONDO_0014391,6652
MONDO_0014963,6653
MONDO_0060591,6654
EFO_0000284,6655
HP_0001258,6656
HP_0002304,6657
HP_0009921,6658
HP_0200134,6659
MONDO_0007585,6660
MONDO_0009968,6661
MONDO_0014611,6662
MONDO_0021449,6663
MONDO_0032894,6664
MONDO_0054691,6665
MONDO_0054785,6666
HP_0000384,6667
HP_0006337,6668
HP_0007034,6669
MONDO_0001020,6670
MONDO_0002764,6671
MONDO_0007883,6672
MONDO_0011071,6673
MONDO_0012590,6674
MONDO_0030118,6675
MONDO_0032760,6676
MONDO_0032934,6677
HP_0000179,6678
HP_0000892,6679
HP_0002883,6680
HP_0003487,6681
HP_0003865,6682
HP_0004482,6683
HP_0009778,6684
MONDO_0003744,6685
MONDO_0014493,6686
MONDO_0014995,6687
MONDO_0044316,6688
EFO_0001425,6689
EFO_0003026,6690
HP_0011900,6691
HP_0030276,6692
HP_0030436,6693
HP_0031284,6694
MONDO_0011216,6695
MONDO_0013551,6696
MONDO_0013877,6697
MONDO_0018839,6698
MONDO_0021024,6699
MONDO_0032930,6700
MONDO_0033654,6701
MONDO_0044792,6702
EFO_0003802,6703
HP_0000666,6704
HP_0001537,6705
HP_0006165,6706
HP_0410204,6707
MONDO_0004093,6708
MONDO_0004657,6709
MONDO_0014061,6710
MONDO_0029135,6711
EFO_0005853,6712
EFO_0009960,6713
EFO_0010717,6714
EFO_0010977,6715
EFO_1000136,6716
EFO_1000179,6717
EFO_1000404,6718
EFO_1000818,6719
EFO_1000887,6720
EFO_1001975,6721
EFO_1002027,6722
EFO_0005242,6723
EFO_0005556,6724
EFO_0005585,6725
EFO_0006862,6726
EFO_0007467,6727
EFO_0009065,6728
EFO_0009391,6729
EFO_0010580,6730
EFO_1000932,6731
EFO_1001341,6732
EFO_1001410,6733
EFO_1001794,6734
Orphanet_1040,6735
EFO_0003958,6736
EFO_0004610,6737
EFO_0004795,6738
EFO_0005879,6739
EFO_0007237,6740
EFO_0007322,6741
EFO_0007349,6742
EFO_0007489,6743
EFO_0009485,6744
EFO_0010143,6745
EFO_0010267,6746
EFO_0010698,6747
EFO_1000243,6748
EFO_1000244,6749
EFO_1000249,6750
EFO_1000424,6751
EFO_1000591,6752
EFO_1000943,6753
EFO_1001248,6754
EFO_1001829,6755
EFO_1001973,6756
EFO_0007327,6757
EFO_0009005,6758
EFO_0009684,6759
EFO_1000376,6760
EFO_1000436,6761
EFO_1000571,6762
EFO_1001301,6763
EFO_1001379,6764
EFO_1001776,6765
EFO_1001802,6766
Orphanet_1130,6767
EFO_0005403,6768
EFO_0006347,6769
EFO_0006519,6770
EFO_0007251,6771
EFO_0007332,6772
EFO_0007529,6773
EFO_0010257,6774
EFO_0010831,6775
EFO_1000819,6776
EFO_1000937,6777
EFO_1001759,6778
EFO_1001778,6779
EFO_1001947,6780
Orphanet_100013,6781
Orphanet_1171,6782
EFO_0004191,6783
EFO_0008497,6784
EFO_0009051,6785
EFO_0009651,6786
EFO_0009752,6787
EFO_0009913,6788
EFO_0010264,6789
EFO_1000422,6790
EFO_1000878,6791
EFO_1000991,6792
EFO_1001308,6793
Orphanet_114,6794
EFO_0003957,6795
EFO_0006835,6796
EFO_0007124,6797
EFO_0007139,6798
EFO_0007152,6799
EFO_0007312,6800
EFO_0007449,6801
EFO_0008503,6802
EFO_0009513,6803
EFO_0009552,6804
EFO_1000118,6805
EFO_1000185,6806
EFO_1000429,6807
EFO_1000671,6808
EFO_1000712,6809
EFO_1000866,6810
EFO_1001224,6811
EFO_1001358,6812
EFO_1001442,6813
EFO_1001878,6814
EFO_1001985,6815
Orphanet_1008,6816
Orphanet_100973,6817
Orphanet_1131,6818
Orphanet_1173,6819
EFO_0005307,6820
EFO_0005549,6821
EFO_0007158,6822
EFO_0009059,6823
EFO_0009847,6824
EFO_0011041,6825
EFO_1000497,6826
EFO_1000551,6827
EFO_1001144,6828
EFO_1001290,6829
EFO_1001981,6830
EFO_0005045,6831
EFO_0005320,6832
EFO_0005432,6833
EFO_0007361,6834
EFO_0007399,6835
EFO_0007515,6836
EFO_0007612,6837
EFO_0009854,6838
EFO_0009880,6839
EFO_0010634,6840
EFO_1000537,6841
EFO_1000808,6842
EFO_1000881,6843
Orphanet_101075,6844
Orphanet_1125,6845
EFO_0007541,6846
EFO_0007625,6847
EFO_0010279,6848
EFO_0010643,6849
EFO_0011060,6850
EFO_1000463,6851
EFO_1000468,6852
EFO_1000526,6853
EFO_1000527,6854
EFO_1000865,6855
EFO_1000919,6856
EFO_1000940,6857
EFO_1001497,6858
EFO_1001754,6859
EFO_1001863,6860
EFO_0005301,6861
EFO_0005593,6862
EFO_0009084,6863
EFO_0009192,6864
EFO_0009886,6865
EFO_0010689,6866
EFO_1000063,6867
EFO_1000174,6868
EFO_1000587,6869
EFO_1000649,6870
EFO_1000914,6871
EFO_1001177,6872
EFO_1001429,6873
EFO_1001505,6874
Orphanet_1000,6875
Orphanet_100924,6876
EFO_0005222,6877
EFO_0009167,6878
EFO_0009623,6879
EFO_0009665,6880
EFO_0010099,6881
EFO_1000057,6882
EFO_1001441,6883
EFO_1001757,6884
EFO_1001770,6885
EFO_0004329,6886
EFO_0007277,6887
EFO_0007311,6888
EFO_0007359,6889
EFO_0009066,6890
