id,name,drugType,blackBoxWarning,yearOfFirstApproval,parentId,childChemblIds,linkedDiseases.rows,hasBeenWithdrawn,linkedTargets.rows
CHEMBL727,THIOGUANINE,Small molecule,False,1966.0,,,"['MONDO_0000873' 'EFO_0003812' 'EFO_1001945' 'EFO_0000209' 'EFO_0005952'
 'MONDO_0003541' 'EFO_0000565' 'EFO_1000318' 'EFO_0004251' 'EFO_0004289'
 'EFO_0000330' 'MONDO_0001657' 'MONDO_0020743' 'EFO_0000183' 'EFO_0000198'
 'EFO_0000616' 'EFO_0003802' 'EFO_0000221' 'EFO_1001779' 'EFO_0000220'
 'MONDO_0019457' 'MONDO_0000870' 'EFO_0000222' 'EFO_0000223' 'EFO_1001946'
 'EFO_0003029' 'EFO_0003025' 'MONDO_0044917' 'EFO_1001936' 'EFO_0000574'
 'EFO_1001947' 'EFO_0000218' 'EFO_0003833' 'EFO_0000519' 'MONDO_0021640'
 'EFO_0003027' 'EFO_0003811']",False,['ENSG00000106348' 'ENSG00000178035']
CHEMBL838,BENAZEPRIL,Small molecule,True,1991.0,,['CHEMBL1694'],"['Orphanet_63' 'EFO_0003914' 'EFO_0003086' 'HP_0003124' 'Orphanet_79292'
 'EFO_0002690' 'EFO_0001645' 'EFO_0000319' 'EFO_0004285' 'EFO_0001360'
 'EFO_0000400' 'EFO_0000407' 'EFO_0000537']",False,['ENSG00000159640']
CHEMBL1021,NEPAFENAC,Small molecule,False,2005.0,,,"['MP_0001845' 'EFO_0001059' 'MONDO_0003005' 'EFO_1001231' 'HP_0000545'
 'HP_0100014' 'EFO_0003770' 'EFO_0009321' 'HP_0000540' 'EFO_0003843'
 'EFO_0005752' 'HP_0000616']",False,['ENSG00000073756' 'ENSG00000095303']
CHEMBL1055,CHLORTHALIDONE,Small molecule,False,1960.0,,,"['EFO_0003777' 'HP_0003124' 'EFO_0001645' 'EFO_0004278' 'EFO_0000319'
 'EFO_0000537' 'EFO_0003913' 'EFO_0003914' 'EFO_1001375' 'EFO_0003144'
 'EFO_0001359' 'EFO_0003884' 'EFO_1002032' 'EFO_0000612' 'EFO_0003763'
 'EFO_0001360' 'EFO_0000400']",False,['ENSG00000070915']
CHEMBL1200574,SODIUM CHLORIDE,Small molecule,False,,,['CHEMBL2103896'],,False,
CHEMBL1201438,ALDESLEUKIN,Protein,True,1992.0,,,"['EFO_1000403' 'EFO_0000756' 'EFO_0000681' 'EFO_0005952' 'EFO_1000984'
 'EFO_1001951' 'MONDO_0000548' 'EFO_0000339' 'EFO_0000096' 'EFO_0002690'
 'EFO_0000588' 'MONDO_0008903' 'EFO_1000251' 'EFO_0008528' 'EFO_0001668'
 'MONDO_0024885' 'EFO_0000198' 'EFO_0000221' 'MONDO_0013730' 'EFO_0000180'
 'EFO_1001806' 'EFO_0000384' 'MONDO_0008315' 'MONDO_0002691'
 'MONDO_0000544' 'EFO_0000574' 'EFO_0001378' 'EFO_0001376' 'EFO_0005672'
 'EFO_0001062' 'EFO_1001465' 'MONDO_0007254' 'MONDO_0002158'
 'MONDO_0002050' 'EFO_0000183' 'EFO_0000616' 'EFO_1001779' 'EFO_0000765'
 'EFO_0006859' 'MONDO_0019457' 'EFO_0001645' 'EFO_0000403' 'EFO_0000222'
 'MONDO_0007576' 'EFO_0004599' 'EFO_1000954' 'EFO_1001471' 'EFO_0000764'
 'MONDO_0002367' 'MONDO_0018906' 'MONDO_0024880' 'MONDO_0024475'
 'EFO_0000729' 'EFO_0003869' 'EFO_0001075' 'EFO_0003780' 'MONDO_0000956'
 'EFO_1000131' 'EFO_1001148' 'EFO_0000565' 'EFO_0000309' 'EFO_0004251'
 'EFO_0009709' 'HP_0001871' 'EFO_0000389' 'EFO_0000182' 'EFO_0000330'
 'EFO_0000783' 'EFO_0004255' 'EFO_0000253' 'EFO_1000785' 'EFO_0003802'
 'EFO_0003893' 'EFO_0000220' 'MONDO_0002108' 'MONDO_0008170' 'EFO_0000349'
 'EFO_0000223' 'Orphanet_3389' 'MONDO_0044881' 'EFO_0003025' 'EFO_0004239'
 'EFO_0009708' 'MONDO_0019956' 'EFO_0004192' 'MONDO_0100096' 'EFO_0001359'
 'EFO_0002428' 'EFO_1001051' 'EFO_0000218' 'EFO_0003812' 'MONDO_0015686'
 'EFO_1001945' 'EFO_1001264' 'MONDO_0002087' 'MONDO_0001187' 'EFO_1001480'
 'EFO_1000044' 'EFO_1000218' 'EFO_0008518' 'Orphanet_906' 'EFO_0005846'
 'EFO_0000673' 'EFO_0003047' 'EFO_0002617' 'EFO_1000158' 'EFO_1000616'
 'EFO_0000621' 'EFO_0003029' 'EFO_0003060' 'EFO_0000311' 'EFO_0003865'
 'EFO_0006861' 'EFO_0000095' 'EFO_0001421' 'MONDO_0020077' 'EFO_0000691'
 'EFO_0003027' 'EFO_0003811']",False,['ENSG00000134460' 'ENSG00000100385']
CHEMBL1522,ESZOPICLONE,Small molecule,True,2004.0,,,['EFO_0007191' 'EFO_1001892' 'EFO_0001358' 'EFO_0003918' 'EFO_0004698'],False,"['ENSG00000022355' 'ENSG00000182256' 'ENSG00000011677' 'ENSG00000113327'
 'ENSG00000151834' 'ENSG00000163285' 'ENSG00000186297']"
CHEMBL1762,TOCAINIDE,Small molecule,True,1984.0,,['CHEMBL1200773'],['EFO_0004269'],False,"['ENSG00000196876' 'ENSG00000185313' 'ENSG00000183873' 'ENSG00000136546'
 'ENSG00000144285' 'ENSG00000169432' 'ENSG00000168356' 'ENSG00000007314'
 'ENSG00000136531' 'ENSG00000153253']"
CHEMBL25105,HEXAMIDINE,Small molecule,False,,,['CHEMBL561781' 'CHEMBL3216902'],,False,
CHEMBL3127326,OMBITASVIR,Small molecule,False,2014.0,,,,False,
CHEMBL317052,REGADENOSON,Small molecule,False,2008.0,,['CHEMBL3989695'],['Orphanet_232' 'EFO_0001645' 'EFO_1001154' 'EFO_0000319'],False,['ENSG00000128271']
CHEMBL32,MOXIFLOXACIN,Small molecule,True,1999.0,,['CHEMBL1200735' 'CHEMBL2326947' 'CHEMBL3765320'],,False,
CHEMBL3544914,TEZACAFTOR,Small molecule,False,2018.0,,,['Orphanet_586'],False,['ENSG00000001626']
CHEMBL386630,TESTOSTERONE,Small molecule,True,1972.0,,,"['EFO_0002970' 'MONDO_0002009' 'EFO_0004234' 'EFO_1001919' 'Orphanet_478'
 'MONDO_0018555' 'EFO_0003964' 'EFO_1000653' 'MONDO_0002146' 'EFO_0004714'
 'EFO_0003144' 'EFO_0003884' 'EFO_0004215' 'HP_0000044' 'Orphanet_145'
 'EFO_0000765' 'EFO_0005088' 'EFO_0000545' 'EFO_0001645' 'EFO_1001006'
 'HP_0001657' 'EFO_0009867' 'EFO_0001073' 'MONDO_0008315' 'EFO_0000660'
 'HP_0030016' 'EFO_0000311' 'EFO_0001663' 'EFO_1001078' 'EFO_0003885'
 'GO_0007568' 'EFO_0000195' 'Orphanet_90695' 'MONDO_0100096' 'HP_0003549'
 'EFO_0002614' 'EFO_0000764' 'MONDO_0043510' 'EFO_1000859' 'HP_0001510'
 'EFO_0003922']",False,['ENSG00000169083']
CHEMBL400599,BENFLUOREX,Small molecule,False,1974.0,,['CHEMBL1412305'],['EFO_0001360' 'EFO_0000400'],True,['ENSG00000057252']
CHEMBL4594244,HYALURONATE SODIUM,Small molecule,False,,,,,False,
CHEMBL491571,DORIPENEM,Small molecule,False,2007.0,,['CHEMBL4303454' 'CHEMBL1276416'],,False,
CHEMBL499915,CARBENOXOLONE,Small molecule,False,,,['CHEMBL1697717'],['HP_0004398' 'EFO_0003948'],False,['ENSG00000176387' 'ENSG00000117594']
CHEMBL645,BISOPROLOL,Small molecule,False,1992.0,,['CHEMBL1200708' 'CHEMBL1472989'],"['Orphanet_275766' 'EFO_0000275' 'EFO_0001645' 'EFO_0005252'
 'MONDO_0007254' 'EFO_0000373' 'EFO_0000319' 'EFO_0000266' 'EFO_0000537'
 'EFO_0003913' 'Orphanet_98896' 'MP_0001914' 'EFO_0008585'
 'Orphanet_79292' 'EFO_0003144' 'EFO_0008583' 'EFO_0000341' 'EFO_0008586']",False,['ENSG00000043591']
CHEMBL75435,DEXKETOPROFEN,Small molecule,False,,,,"['EFO_0000616' 'HP_0002829' 'EFO_1001412' 'EFO_1001139' 'EFO_0005296'
 'HP_0003326' 'EFO_0003821' 'EFO_0000677' 'HP_0003419' 'HP_0100607'
 'MONDO_0002258' 'EFO_0003843' 'EFO_0005755']",False,['ENSG00000073756' 'ENSG00000095303']
CHEMBL1152,PREDNISOLONE ACETATE,Small molecule,False,1955.0,,,"['HP_0007957' 'EFO_0001059' 'EFO_1000811' 'MONDO_0003005' 'EFO_1000997'
 'MONDO_0017634' 'EFO_1000879' 'EFO_1000906' 'EFO_1001157' 'EFO_0003770'
 'EFO_1001888' 'EFO_0005773' 'HP_0001742' 'HP_0011868' 'HP_0004798'
 'MP_0001845' 'EFO_1001231' 'EFO_0000678' 'HP_0003419' 'EFO_0007141'
 'EFO_0009552' 'EFO_0005752']",False,['ENSG00000113580']
CHEMBL1198,PRAMOXINE,Small molecule,False,1976.0,,['CHEMBL1201171'],,False,
CHEMBL1200557,MANGANESE SULFATE,Small molecule,False,1987.0,,['CHEMBL2103742'],,False,
CHEMBL1200617,RIMEXOLONE,Small molecule,False,1994.0,,,['EFO_1000906' 'EFO_0005752'],False,['ENSG00000113580']
CHEMBL1201567,FILGRASTIM,Protein,False,1991.0,,,"['EFO_0003811' 'EFO_0000637' 'EFO_0004708' 'EFO_0003859' 'MONDO_0003751'
 'EFO_0000756' 'EFO_0000681' 'EFO_0000249' 'EFO_1000231' 'HP_0031217'
 'EFO_0005952' 'EFO_1001345' 'EFO_1000984' 'Orphanet_85443' 'EFO_1001951'
 'EFO_0006803' 'EFO_1001952' 'EFO_1000318' 'MONDO_0015760' 'EFO_0000339'
 'EFO_0000096' 'EFO_0002690' 'MONDO_0002974' 'MONDO_0008903' 'EFO_1000632'
 'EFO_0002918' 'EFO_0000514' 'EFO_0004991' 'EFO_0000760' 'EFO_0000407'
 'EFO_0000198' 'EFO_0002618' 'EFO_0000221' 'MONDO_0013730' 'MONDO_0019465'
 'EFO_0001642' 'EFO_1001946' 'EFO_1001968' 'EFO_0000384' 'MONDO_0008315'
 'HP_0001399' 'MONDO_0002691' 'EFO_0001422' 'EFO_1001365' 'EFO_0003032'
 'MONDO_0044889' 'MONDO_0018201' 'EFO_0000574' 'EFO_0004256' 'EFO_0001378'
 'EFO_1000796' 'EFO_1000550' 'EFO_0001376' 'Orphanet_84' 'EFO_0000292'
 'MONDO_0044903' 'Orphanet_303' 'EFO_0007498' 'EFO_0007416' 'EFO_1001465'
 'MONDO_0007254' 'Orphanet_790' 'EFO_0004252' 'MONDO_0003541'
 'MONDO_0020654' 'EFO_0002430' 'MONDO_0001056' 'MONDO_0002158'
 'EFO_1001974' 'EFO_0004289' 'EFO_1000630' 'EFO_0000196' 'EFO_0000183'
 'EFO_0000616' 'EFO_0006859' 'EFO_1001779' 'MONDO_0019457' 'EFO_0001645'
 'EFO_0000403' 'EFO_1001042' 'EFO_0000222' 'MONDO_0000870' 'EFO_0003929'
 'MONDO_0007576' 'EFO_1001953' 'EFO_1000954' 'EFO_0003885' 'EFO_0000764'
 'MONDO_0011962' 'EFO_0006927' 'EFO_0000702' 'EFO_1001947' 'MONDO_0002367'
 'EFO_0007359' 'MONDO_0018906' 'MONDO_0024880' 'EFO_0004265'
 'MONDO_0000873' 'EFO_0003869' 'EFO_0004281' 'Orphanet_183660'
 'MONDO_0003783' 'MONDO_0000956' 'EFO_1000131' 'MONDO_0004222'
 'EFO_0000565' 'EFO_0000309' 'EFO_0004251' 'Orphanet_178' 'HP_0001871'
 'EFO_0000389' 'HP_0008209' 'EFO_0000182' 'EFO_0000330' 'MONDO_0019088'
 'MONDO_0019460' 'EFO_0000253' 'EFO_1000749' 'Orphanet_654' 'EFO_0009441'
 'EFO_0003802' 'EFO_0003893' 'EFO_0004145' 'EFO_0000220' 'EFO_0000466'
 'EFO_0002508' 'MONDO_0008170' 'EFO_0002939' 'EFO_0000223' 'MONDO_0044881'
 'EFO_0000224' 'EFO_0003025' 'EFO_0009708' 'EFO_0006926' 'MONDO_0001208'
 'EFO_1000238' 'EFO_0005537' 'EFO_0001359' 'EFO_0002428' 'EFO_0000218'
 'EFO_0003922' 'MONDO_0009348' 'Orphanet_30391' 'EFO_0003812'
 'MONDO_0019471' 'Orphanet_232' 'MONDO_0004192' 'MONDO_0044887'
 'EFO_1001945' 'EFO_1001469' 'HP_0001915' 'MONDO_0002087' 'MONDO_0002041'
 'EFO_0000209' 'EFO_1000357' 'MONDO_0001187' 'EFO_0007362' 'EFO_1000218'
 'EFO_1000043' 'MONDO_0001475' 'EFO_0000712' 'MONDO_0001657' 'EFO_0004272'
 'MONDO_0020743' 'EFO_0000717' 'EFO_1001963' 'EFO_0000239' 'EFO_1000158'
 'EFO_0003928' 'EFO_0000545' 'HP_0002140' 'EFO_0003875' 'HP_0001945'
 'EFO_0005529' 'EFO_0000556' 'EFO_0000313' 'EFO_0000621' 'EFO_0003029'
 'EFO_0003060' 'EFO_0000311' 'EFO_0000211' 'EFO_0006861' 'EFO_0000095'
 'EFO_0006475' 'EFO_0000174' 'EFO_0005235' 'EFO_0001421' 'EFO_0004142'
 'EFO_0000191' 'EFO_0008583' 'EFO_0000612' 'MONDO_0020077' 'EFO_0003833'
 'EFO_0000691' 'EFO_0000181' 'MONDO_0004643' 'EFO_0003027' 'HP_0012410']",False,['ENSG00000119535']
CHEMBL1201754,RUFINAMIDE,Small molecule,False,2008.0,,,['EFO_0000474' 'HP_0001250' 'Orphanet_2382' 'EFO_0003843'],False,"['ENSG00000185313' 'ENSG00000153253' 'ENSG00000183873' 'ENSG00000136546'
 'ENSG00000144285' 'ENSG00000169432' 'ENSG00000168356' 'ENSG00000007314'
 'ENSG00000136531' 'ENSG00000196876']"
CHEMBL1201798,SEVELAMER,Small molecule,False,2007.0,,['CHEMBL1201799'],,False,
CHEMBL1512,FLUNISOLIDE,Small molecule,False,1981.0,,,['HP_0006536' 'EFO_0000270' 'EFO_1001417' 'HP_0001742'],False,['ENSG00000113580']
CHEMBL2108336,LIXISENATIDE,Protein,False,2016.0,,,['EFO_0002508' 'EFO_0001359' 'EFO_0001360' 'EFO_0000400' 'EFO_0005672'],False,['ENSG00000112164']
CHEMBL2108446,GUAR GUM,Unknown,False,,,,,False,
CHEMBL2303613,CEFODIZIME,Small molecule,False,,,['CHEMBL3189077'],,False,
CHEMBL278819,MINAPRINE,Small molecule,False,,,['CHEMBL536932' 'CHEMBL1364551'],['EFO_0003761'],True,"['ENSG00000184845' 'ENSG00000149295' 'ENSG00000189221' 'ENSG00000087085'
 'ENSG00000168539']"
CHEMBL3137691,QUINUPRISTIN/DALFOPRISTIN,Unknown,False,,,,,False,
CHEMBL3183184,OCTINOXATE,Small molecule,False,1992.0,,,,False,
CHEMBL38,TRETINOIN,Small molecule,True,1971.0,,['CHEMBL2051965'],"['EFO_0003869' 'EFO_0000756' 'EFO_0000464' 'EFO_0000231' 'EFO_0000565'
 'EFO_0007160' 'EFO_0004251' 'EFO_1000044' 'MONDO_0019098' 'MONDO_0002280'
 'EFO_0000389' 'MONDO_0008903' 'EFO_0000330' 'EFO_0000673' 'EFO_0000253'
 'EFO_0004826' 'EFO_0004193' 'EFO_0000707' 'EFO_0000198' 'EFO_0000616'
 'EFO_0002618' 'HP_0003124' 'EFO_0003963' 'HP_0001065' 'MONDO_0022113'
 'MONDO_0021582' 'EFO_0000222' 'EFO_0003894' 'EFO_0000224' 'EFO_0003060'
 'EFO_0000621' 'EFO_0002496' 'MONDO_0044881' 'EFO_1000760' 'EFO_0004268'
 'MONDO_0100096' 'EFO_0000702' 'EFO_0000574' 'MONDO_0002367' 'EFO_0001378'
 'MONDO_0020077']",False,['ENSG00000131759' 'ENSG00000077092' 'ENSG00000172819']
CHEMBL3833329,ERENUMAB,Antibody,False,2018.0,,,['EFO_1001219' 'EFO_0003821' 'EFO_0003913'],False,['ENSG00000064989']
CHEMBL40,PHENOBARBITAL,Small molecule,False,,,['CHEMBL545356' 'CHEMBL149972'],,False,
CHEMBL640,PROCAINAMIDE,Small molecule,True,1950.0,,['CHEMBL605'],"['EFO_0000275' 'EFO_0004269' 'EFO_0004287' 'EFO_0003144' 'EFO_0004278'
 'EFO_0000612']",False,"['ENSG00000185313' 'ENSG00000153253' 'ENSG00000183873' 'ENSG00000136546'
 'ENSG00000144285' 'ENSG00000169432' 'ENSG00000168356' 'ENSG00000136531'
 'ENSG00000007314' 'ENSG00000196876']"
CHEMBL922,ADEFOVIR DIPIVOXIL,Small molecule,True,2002.0,,['CHEMBL537884'],,False,
CHEMBL105,MITOMYCIN,Small molecule,True,1981.0,,,,False,
CHEMBL1077,BROMFENAC,Small molecule,False,1997.0,,['CHEMBL751' 'CHEMBL3181947'],"['MONDO_0003005' 'EFO_0001059' 'MP_0001845' 'EFO_0001365' 'EFO_1000906'
 'EFO_0007141' 'EFO_0009321' 'EFO_0005752']",True,['ENSG00000073756' 'ENSG00000095303']
CHEMBL1159650,CLOBETASOL PROPIONATE,Small molecule,True,1985.0,,,"['MONDO_0013730' 'EFO_0001059' 'EFO_0000685' 'EFO_1001494' 'EFO_1001395'
 'EFO_1000764' 'EFO_1000724' 'EFO_1000657' 'EFO_0000701' 'EFO_0000274'
 'EFO_1000706' 'EFO_1000623' 'EFO_0007187' 'EFO_1001347' 'EFO_0004192'
 'Orphanet_79364' 'MONDO_0002406' 'EFO_0000676' 'EFO_1001993'
 'EFO_1000766' 'EFO_1000726' 'EFO_0008517' 'EFO_0004775' 'EFO_1001949']",False,['ENSG00000113580']
CHEMBL1201147,OCTOCRYLENE,Small molecule,False,2006.0,,,,False,
CHEMBL1201474,COLESTIPOL HYDROCHLORIDE,Unknown,False,1977.0,,,,False,
CHEMBL1201831,CERTOLIZUMAB PEGOL,Antibody,True,2008.0,,,"['EFO_0000729' 'EFO_0000685' 'Orphanet_247353' 'EFO_0000756' 'EFO_0003898'
 'EFO_0003778' 'EFO_0000676' 'EFO_1000869' 'EFO_0000540' 'EFO_0000384'
 'EFO_0002609']",False,['ENSG00000232810']
CHEMBL1726,NISOLDIPINE,Small molecule,False,1995.0,,,['EFO_0000401' 'EFO_0000319'],False,['ENSG00000157388' 'ENSG00000081248' 'ENSG00000102001' 'ENSG00000151067']
CHEMBL184412,DRONEDARONE,Small molecule,True,2009.0,,['CHEMBL1201729'],['EFO_0003911' 'EFO_0000275' 'EFO_0004269' 'EFO_0000373'],False,"['ENSG00000136546' 'ENSG00000157388' 'ENSG00000151067' 'ENSG00000123700'
 'ENSG00000168356' 'ENSG00000007314' 'ENSG00000196876' 'ENSG00000185313'
 'ENSG00000183873' 'ENSG00000081248' 'ENSG00000102001' 'ENSG00000144285'
 'ENSG00000169432' 'ENSG00000138622' 'ENSG00000136531' 'ENSG00000153253']"
CHEMBL2,PRAZOSIN,Small molecule,False,1976.0,,['CHEMBL1558' 'CHEMBL1347191'],"['EFO_0005854' 'EFO_0000537' 'EFO_0004777' 'MONDO_0100096' 'HP_0000726'
 'EFO_0004253' 'EFO_0003768' 'EFO_0001358' 'EFO_0004701' 'EFO_0005230'
 'HP_0000011' 'EFO_0003829' 'EFO_0005223']",False,['ENSG00000171873' 'ENSG00000170214' 'ENSG00000120907']
CHEMBL2107360,PALIPERIDONE PALMITATE,Small molecule,True,2009.0,,,['EFO_0000289' 'EFO_0000692' 'EFO_0005411'],False,['ENSG00000149295' 'ENSG00000102468']
CHEMBL2108791,TENECTEPLASE,Enzyme,False,2000.0,,,"['HP_0002140' 'EFO_0004278' 'EFO_1001154' 'MONDO_0002679' 'EFO_0000618'
 'EFO_1000637' 'EFO_0008585' 'MONDO_0000831' 'EFO_0003827' 'EFO_0000712'
 'MONDO_0005299' 'EFO_0008583' 'EFO_0000612' 'HP_0004419' 'EFO_0009637']",False,['ENSG00000122194']
CHEMBL2354773,AUROTHIOGLUCOSE,Small molecule,False,,,,['EFO_0005755'],False,['ENSG00000198431']
CHEMBL325109,CLEBOPRIDE,Small molecule,False,,,['CHEMBL1599248'],['EFO_0010282'],False,['ENSG00000149295' 'ENSG00000164270']
CHEMBL3989767,CALCITONIN SALMON,Protein,False,1978.0,,,"['EFO_0004261' 'EFO_0003931' 'EFO_0005687' 'EFO_0003854' 'EFO_0003821'
 'EFO_0003882' 'EFO_0003843' 'EFO_0003922' 'HP_0003072']",False,['ENSG00000004948']
CHEMBL534,KETOTIFEN,Small molecule,False,1999.0,,['CHEMBL1885671' 'CHEMBL1633'],"['EFO_0005687' 'HP_0012532' 'EFO_0007425' 'HP_0001371' 'EFO_0000274'
 'EFO_0008533' 'EFO_0003931' 'EFO_0000270' 'MONDO_0002406' 'EFO_0009521'
 'EFO_0007141' 'EFO_0005751' 'EFO_1001417' 'EFO_0003785']",False,['ENSG00000196639']
CHEMBL6437,MIANSERIN,Small molecule,False,,,['CHEMBL544428'],,False,
CHEMBL647,APRACLONIDINE,Small molecule,False,1987.0,,['CHEMBL1200379'],['EFO_0000516'],False,['ENSG00000274286' 'ENSG00000184160' 'ENSG00000150594']
CHEMBL685,MEBENDAZOLE,Small molecule,False,1974.0,,,,False,
CHEMBL1201613,INSULIN GLULISINE,Protein,False,2004.0,,,"['EFO_0001359' 'EFO_0000249' 'EFO_0000612' 'EFO_0001064' 'EFO_0001360'
 'EFO_0000400']",False,['ENSG00000171105']
CHEMBL1201760,BESIFLOXACIN,Small molecule,False,2009.0,,['CHEMBL1201761'],,False,
CHEMBL1287853,FEDRATINIB,Small molecule,False,2019.0,,['CHEMBL4297216'],"['EFO_0002430' 'EFO_0000616' 'EFO_0003086' 'MONDO_0044903' 'EFO_0001421'
 'EFO_0002429']",False,['ENSG00000096968' 'ENSG00000122025']
CHEMBL1321,PROCARBAZINE,Small molecule,True,1969.0,,['CHEMBL1200410'],,False,
CHEMBL1481,GLIMEPIRIDE,Small molecule,False,1995.0,,,"['EFO_0003914' 'HP_0003124' 'EFO_0003095' 'Orphanet_552' 'EFO_0001645'
 'EFO_0001360' 'EFO_0000400' 'HP_0012594' 'EFO_0000537']",False,['ENSG00000187486' 'ENSG00000006071']
CHEMBL1909324,PINAVERIUM,Small molecule,False,,,['CHEMBL1909298'],,False,
CHEMBL2110948,POLDINE,Small molecule,False,,,['CHEMBL2106739'],,False,
CHEMBL238804,SELEXIPAG,Small molecule,False,2015.0,,,['EFO_0001361' 'Orphanet_275766' 'Orphanet_422' 'HP_0004419'],False,['ENSG00000160013']
CHEMBL24072,PRENYLAMINE,Small molecule,False,,,['CHEMBL1367944'],['EFO_0000319'],True,['ENSG00000183873' 'ENSG00000198668']
CHEMBL3991443,FERROUS GLUCONATE,Small molecule,False,,,['CHEMBL3833303'],,False,
CHEMBL44354,CEFTAZIDIME,Small molecule,True,1985.0,,['CHEMBL3186392' 'CHEMBL1200768'],,False,
CHEMBL698,TETRACAINE,Small molecule,False,2005.0,,['CHEMBL1255654'],"['EFO_0001059' 'EFO_0009540' 'HP_0000989' 'EFO_1001178' 'EFO_0000701'
 'EFO_1001054' 'EFO_0003843' 'EFO_0003885' 'EFO_0000546' 'EFO_0002506'
 'HP_0030834' 'EFO_0004143' 'EFO_0006510' 'EFO_0009552' 'EFO_1001887'
 'EFO_1001434']",False,"['ENSG00000185313' 'ENSG00000196876' 'ENSG00000183873' 'ENSG00000136546'
 'ENSG00000144285' 'ENSG00000169432' 'ENSG00000168356' 'ENSG00000136531'
 'ENSG00000007314' 'ENSG00000153253']"
CHEMBL710,FINASTERIDE,Small molecule,False,1992.0,,,"['MONDO_0002146' 'Orphanet_79364' 'EFO_0000673' 'EFO_0003839'
 'EFO_0000284' 'EFO_0003894' 'EFO_0004191' 'MONDO_0008315' 'EFO_0003877'
 'EFO_0001663' 'EFO_0003060']",False,['ENSG00000277893']
CHEMBL741,LAMOTRIGINE,Small molecule,True,1994.0,,,"['EFO_0002610' 'EFO_1001219' 'MONDO_0002009' 'HP_0000726' 'EFO_0003829'
 'HP_0100543' 'EFO_0004247' 'EFO_0000289' 'EFO_0000474' 'MONDO_0002050'
 'EFO_0004263' 'EFO_0003100' 'EFO_1000632' 'EFO_0003761' 'EFO_0006510'
 'EFO_0005230' 'EFO_0000692' 'EFO_0008522' 'HP_0002069' 'EFO_0005203'
 'EFO_0005039' 'HP_0012076' 'EFO_0000677' 'Orphanet_636' 'EFO_0009963'
 'EFO_0003929' 'HP_0001250' 'Orphanet_2382' 'Orphanet_64280' 'EFO_0001073'
 'EFO_0003843' 'EFO_0001072' 'EFO_0003890' 'Orphanet_79292' 'EFO_0000270'
 'EFO_0000764' 'EFO_0005611' 'EFO_0007262']",False,"['ENSG00000185313' 'ENSG00000196876' 'ENSG00000183873' 'ENSG00000136546'
 'ENSG00000144285' 'ENSG00000169432' 'ENSG00000168356' 'ENSG00000136531'
 'ENSG00000007314' 'ENSG00000153253']"
CHEMBL753,PHENOXYBENZAMINE,Small molecule,False,1953.0,,['CHEMBL1200787'],['EFO_0005207' 'EFO_0000319' 'EFO_0000239'],False,"['ENSG00000184160' 'ENSG00000274286' 'ENSG00000171873' 'ENSG00000170214'
 'ENSG00000120907' 'ENSG00000150594']"
CHEMBL930,GLUTAMINE,Small molecule,False,2004.0,,,,False,
CHEMBL1020,TOLMETIN,Small molecule,True,1976.0,,['CHEMBL1556918' 'CHEMBL1200613' 'CHEMBL1437585'],['HP_0002829' 'HP_0003326' 'EFO_0005755'],False,['ENSG00000073756' 'ENSG00000095303']
CHEMBL1136,TELITHROMYCIN,Small molecule,True,2004.0,,,,False,
CHEMBL1200468,MALATHION,Small molecule,False,1982.0,,,,False,
CHEMBL1201295,BITOLTEROL,Small molecule,False,1984.0,,['CHEMBL1200405'],['HP_0006536'],False,['ENSG00000169252']
CHEMBL1201645,INTRINSIC FACTOR,Unknown,False,,,,,False,
CHEMBL1237044,TRAMADOL,Small molecule,True,1995.0,,['CHEMBL1237065'],"['EFO_1001139' 'EFO_0005687' 'MONDO_0002009' 'MONDO_0007254' 'EFO_0003964'
 'EFO_1000783' 'EFO_0002506' 'HP_0030834' 'EFO_0004253' 'EFO_0009093'
 'EFO_1000652' 'EFO_0004616' 'HP_0003419' 'EFO_0003877' 'EFO_1001250'
 'EFO_0005762' 'EFO_0000685' 'EFO_0004210' 'HP_0012532' 'EFO_0010072'
 'EFO_0003898' 'EFO_0001358' 'HP_0003418' 'EFO_0003843' 'EFO_0000311'
 'EFO_0000546' 'EFO_0005800' 'EFO_1000391' 'HP_0030833' 'HP_0100607'
 'EFO_0003766' 'EFO_0005611' 'EFO_0003833' 'HP_0000023' 'EFO_0000181']",False,['ENSG00000112038']
CHEMBL1257051,TEDIZOLID,Small molecule,False,,,,,False,
CHEMBL1540,PENCICLOVIR,Small molecule,False,1996.0,,['CHEMBL2079793'],,False,
CHEMBL167731,PIXANTRONE,Small molecule,False,,,['CHEMBL537394' 'CHEMBL2103844'],,False,
